DATE,SYMBOL,CLOSE,VOLUME,VARIATION
2025-12-02,CIEC,7667,9033,0.14
2025-12-02,ECOC,6813,8916,-1.76
2025-12-02,ETIT,5808,6439,1.69
2025-12-02,FTSC,6397,5422,-0.61
2025-12-02,LIBC,4332,2685,-1.8
2025-12-02,NEIC,3277,4007,0.49
2025-12-02,NSBC,4386,3142,0.87
2025-12-02,NSIAS,7181,7415,1.06
2025-12-02,NSIAC,3640,5885,-1.03
2025-12-02,NTLC,6116,1380,0.31
2025-12-02,ONTBF,6832,3556,-1.43
2025-12-02,ORGT,2234,3089,1.56
2025-12-02,PALC,2326,6494,0.99
2025-12-02,PRSC,2427,6567,-1.4
2025-12-02,PVBC,4758,6153,-1.06
2025-12-02,SAFC,5189,9948,-1.15
2025-12-02,SCRC,2232,603,0.4
2025-12-02,SDCC,6722,4293,-0.79
2025-12-02,SDSC,4502,3944,1.06
2025-12-02,SEMC,3399,9465,-0.88
2025-12-02,SGBC,7981,7769,0.58
2025-12-02,SHEC,2912,9836,-0.48
2025-12-02,SIBC,7398,1217,0.01
2025-12-02,SICC,7120,3450,-0.39
2025-12-02,SICG,7754,7838,-0.15
2025-12-02,SITC,4655,7293,-0.26
2025-12-02,SLBC,6302,1368,-0.14
2025-12-02,SMBC,2028,5399,0.95
2025-12-02,SNTS,15450,1603,0.04
2025-12-02,SOGC,7118,4840,1.95
2025-12-02,STAC,5125,2046,1.29
2025-12-02,STBC,7555,8628,1.44
2025-12-02,TTLS,5734,1282,1.94
2025-12-02,UNLC,5940,3147,0.72
2025-12-03,ABJC,6317,1461,1.8
2025-12-03,BICC,7452,6923,-1.74
2025-12-03,BNBC,5254,4333,-1.91
2025-12-03,BOAB,7302,9522,1.05
2025-12-03,BOABF,2608,7961,1.43
2025-12-03,BOAC,5595,7578,1.83
2025-12-03,BOAM,5576,2566,1.39
2025-12-03,BOAN,6904,8217,0.56
2025-12-03,BOAS,5888,917,0.15
2025-12-03,BOAG,2293,1844,-2.0
2025-12-03,CABC,6943,6732,0.62
2025-12-03,CBIBF,6643,1470,0.03
2025-12-03,CFAC,4152,2324,-1.5
2025-12-03,CIEC,4528,5554,0.84
2025-12-03,ECOC,6857,9902,1.45
2025-12-03,ETIT,6068,5307,-0.38
2025-12-03,FTSC,3824,3903,-0.83
2025-12-03,LIBC,6109,7003,-0.46
2025-12-03,NEIC,2409,4922,1.84
2025-12-03,NSBC,2663,3144,0.09
2025-12-03,NSIAS,3023,2892,0.67
2025-12-03,NSIAC,4099,3514,1.58
2025-12-03,NTLC,5903,2286,-1.01
2025-12-03,ONTBF,5159,2686,-1.61
2025-12-03,ORGT,4529,6930,-1.06
2025-12-03,PALC,2600,7578,-1.13
2025-12-03,PRSC,2691,618,-0.62
2025-12-03,PVBC,3005,4010,-0.19
2025-12-03,SAFC,5174,9752,-0.43
2025-12-03,SCRC,3723,3249,-0.12
2025-12-03,SDCC,3189,4465,-0.05
2025-12-03,SDSC,6624,2366,-0.73
2025-12-03,SEMC,1861,5046,-1.3
2025-12-03,SGBC,7581,6353,0.3
2025-12-03,SHEC,3111,2520,-0.41
2025-12-03,SIBC,7393,4593,1.02
2025-12-03,SICC,7908,2318,0.76
2025-12-03,SICG,4655,6529,-1.48
2025-12-03,SITC,5024,2403,-0.98
2025-12-03,SLBC,7234,3595,2.0
2025-12-03,SMBC,7551,3250,1.19
2025-12-03,SNTS,15422,6979,1.76
2025-12-03,SOGC,2501,8542,0.02
2025-12-03,STAC,4011,6601,1.0
2025-12-03,STBC,6086,4600,0.27
2025-12-03,TTLS,2798,1129,1.62
2025-12-03,UNLC,7110,3504,1.17
2025-12-04,ABJC,5846,2410,0.68
2025-12-04,BICC,7113,6215,-1.78
2025-12-04,BNBC,2037,4838,0.43
2025-12-04,BOAB,5723,8225,-1.46
2025-12-04,BOABF,2577,9402,-1.78
2025-12-04,BOAC,5507,3169,1.23
2025-12-04,BOAM,6071,1000,0.82
2025-12-04,BOAN,5721,9615,-0.81
2025-12-04,BOAS,6118,1727,1.63
2025-12-04,BOAG,5894,7804,0.66
2025-12-04,CABC,7948,4018,-0.46
2025-12-04,CBIBF,6841,1078,-0.54
2025-12-04,CFAC,3433,5754,-1.49
2025-12-04,CIEC,5466,1789,-0.61
2025-12-04,ECOC,6420,9360,0.8
2025-12-04,ETIT,6295,1273,-0.86
2025-12-04,FTSC,2423,9957,-1.78
2025-12-04,LIBC,6936,8899,-1.86
2025-12-04,NEIC,6092,6178,-0.88
2025-12-04,NSBC,7377,8744,-1.16
2025-12-04,NSIAS,4952,3587,-0.7
2025-12-04,NSIAC,5366,8484,1.7
2025-12-04,NTLC,5991,4901,-0.74
2025-12-04,ONTBF,7344,4719,1.11
2025-12-04,ORGT,4728,3549,1.19
2025-12-04,PALC,2476,6118,1.0
2025-12-04,PRSC,2598,3330,0.54
2025-12-04,PVBC,7195,2907,0.45
2025-12-04,SAFC,5594,4789,1.1
2025-12-04,SCRC,7225,1013,-0.53
2025-12-04,SDCC,2741,3698,-1.41
2025-12-04,SDSC,4337,7642,-0.25
2025-12-04,SEMC,2273,5402,-1.23
2025-12-04,SGBC,7255,3035,0.16
2025-12-04,SHEC,4799,6408,0.26
2025-12-04,SIBC,7703,6198,0.98
2025-12-04,SICC,7301,3282,-0.94
2025-12-04,SICG,6350,6710,1.59
2025-12-04,SITC,4878,7370,-1.37
2025-12-04,SLBC,8291,9306,0.84
2025-12-04,SMBC,2683,3964,0.48
2025-12-04,SNTS,15128,8689,0.36
2025-12-04,SOGC,7505,5613,-1.54
2025-12-04,STAC,5746,3056,1.21
2025-12-04,STBC,6106,1134,1.18
2025-12-04,TTLS,6930,6531,1.1
2025-12-04,UNLC,2530,1323,-0.55
2025-12-05,ABJC,7354,6930,-0.2
2025-12-05,BICC,7462,3266,1.34
2025-12-05,BNBC,7510,7017,0.26
2025-12-05,BOAB,2923,6865,-1.6
2025-12-05,BOABF,1737,2163,0.66
2025-12-05,BOAC,3626,2388,-0.94
2025-12-05,BOAM,5188,1446,1.45
2025-12-05,BOAN,4020,4300,0.83
2025-12-05,BOAS,5701,9648,-0.82
2025-12-05,BOAG,7305,5205,-0.05
2025-12-05,CABC,2625,8904,-1.29
2025-12-05,CBIBF,2791,4987,-0.95
2025-12-05,CFAC,2819,8158,-1.7
2025-12-05,CIEC,4511,947,1.69
2025-12-05,ECOC,6782,7793,-0.96
2025-12-05,ETIT,6247,2650,-1.78
2025-12-05,FTSC,7171,3530,-0.59
2025-12-05,LIBC,3148,3825,-1.18
2025-12-05,NEIC,7341,9196,-0.07
2025-12-05,NSBC,4028,4636,0.49
2025-12-05,NSIAS,5168,5475,-1.13
2025-12-05,NSIAC,6844,3896,1.54
2025-12-05,NTLC,5528,7891,1.59
2025-12-05,ONTBF,7318,8323,-1.38
2025-12-05,ORGT,5669,8574,-1.5
2025-12-05,PALC,2583,4952,-0.18
2025-12-05,PRSC,5921,6609,-1.91
2025-12-05,PVBC,2858,6335,-0.62
2025-12-05,SAFC,5095,4734,-1.49
2025-12-05,SCRC,4053,9931,1.71
2025-12-05,SDCC,6862,1579,0.02
2025-12-05,SDSC,2669,8711,-0.92
2025-12-05,SEMC,7009,1679,0.54
2025-12-05,SGBC,7600,1423,-1.89
2025-12-05,SHEC,5793,4609,-0.23
2025-12-05,SIBC,7191,2933,-1.67
2025-12-05,SICC,6916,1653,0.13
2025-12-05,SICG,7918,7869,1.41
2025-12-05,SITC,7150,5698,1.66
2025-12-05,SLBC,7393,5077,0.62
2025-12-05,SMBC,8202,4713,-0.26
2025-12-05,SNTS,15638,9909,1.86
2025-12-05,SOGC,4577,9656,-1.67
2025-12-05,STAC,6798,8261,-0.02
2025-12-05,STBC,2061,8801,0.47
2025-12-05,TTLS,5944,5090,-1.31
2025-12-05,UNLC,2211,7147,-0.81
