DATE,SYMBOL,CLOSE,VOLUME,VARIATION
2025-10-02,CBIBF,14287,6411,1.38
2025-10-02,CFAC,16718,6362,1.84
2025-10-02,CIEC,18481,6436,-2.68
2025-10-02,ECOC,7830,3782,1.0
2025-10-02,ETIT,9240,6418,0.4
2025-10-02,FTSC,19958,5637,0.3
2025-10-02,LIBC,4946,9833,0.47
2025-10-02,NEIC,16704,8788,-0.78
2025-10-02,NSBC,19052,8139,2.64
2025-10-02,NSIAS,13137,9492,-1.45
2025-10-02,NSIAC,7208,6277,-2.16
2025-10-02,NTLC,9546,9274,1.7
2025-10-02,ONTBF,11099,4274,-0.43
2025-10-02,ORGT,4094,8192,-2.82
2025-10-02,PALC,7065,5651,-1.12
2025-10-02,PRSC,14245,9536,1.2
2025-10-02,PVBC,4669,5867,-2.94
2025-10-02,SAFC,12675,5830,-0.68
2025-10-02,SCRC,12839,711,-1.38
2025-10-02,SDCC,11111,3290,-2.8
2025-10-02,SDSC,16014,5448,-2.52
2025-10-02,SEMC,18293,7320,1.23
2025-10-02,SGBC,15399,4148,1.68
2025-10-02,SHEC,13593,5341,-0.79
2025-10-02,SIBC,3786,5653,-1.01
2025-10-02,SICC,6867,8182,-0.58
2025-10-02,SICG,3020,9346,-1.48
2025-10-02,SITC,15791,1693,-1.33
2025-10-02,SLBC,11913,9468,-1.01
2025-10-02,SMBC,15633,5610,1.06
2025-10-02,SNTS,13227,7926,2.63
2025-10-02,SOGC,10478,1553,1.42
2025-10-02,STAC,5642,6837,0.57
2025-10-02,STBC,16840,3413,-1.12
2025-10-02,TTLS,8344,6813,-1.02
2025-10-02,UNLC,6193,8938,2.3
2025-10-03,ABJC,3215,5917,-0.13
2025-10-03,BICC,16378,636,2.74
2025-10-03,BNBC,14006,5811,2.76
2025-10-03,BOAB,8245,9873,-2.76
2025-10-03,BOABF,12215,2262,-2.99
2025-10-03,BOAC,15701,7604,1.09
2025-10-03,BOAM,15688,5882,1.85
2025-10-03,BOAN,15677,8378,-2.88
2025-10-03,BOAS,10820,1693,-1.68
2025-10-03,BOAG,15351,1565,2.78
2025-10-03,CABC,8659,6385,-1.11
2025-10-03,CBIBF,8165,5070,-1.13
2025-10-03,CFAC,2527,8868,2.22
2025-10-03,CIEC,7769,906,2.47
2025-10-03,ECOC,19453,5061,-2.98
2025-10-03,ETIT,9780,5367,-2.83
2025-10-03,FTSC,19949,5100,1.02
2025-10-03,LIBC,8917,8502,1.49
2025-10-03,NEIC,17998,9081,2.1
2025-10-03,NSBC,13397,7519,2.69
2025-10-03,NSIAS,9623,8625,0.43
2025-10-03,NSIAC,16424,7303,2.51
2025-10-03,NTLC,8603,5393,-1.27
2025-10-03,ONTBF,11181,692,2.14
2025-10-03,ORGT,7637,8371,0.47
2025-10-03,PALC,12256,1611,2.62
2025-10-03,PRSC,7547,3313,-2.1
2025-10-03,PVBC,8256,4493,-1.87
2025-10-03,SAFC,3698,9015,1.94
2025-10-03,SCRC,11504,9005,0.95
2025-10-03,SDCC,9355,9097,-1.39
2025-10-03,SDSC,4135,1431,1.78
2025-10-03,SEMC,9666,1730,-0.35
2025-10-03,SGBC,14127,9767,-0.47
2025-10-03,SHEC,14643,9384,1.98
2025-10-03,SIBC,6786,807,1.19
2025-10-03,SICC,13401,3015,1.86
2025-10-03,SICG,6490,9533,-2.07
2025-10-03,SITC,4517,6246,-2.73
2025-10-03,SLBC,9318,8189,2.02
2025-10-03,SMBC,14244,9903,-2.57
2025-10-03,SNTS,7442,6869,2.47
2025-10-03,SOGC,8873,2420,0.84
2025-10-03,STAC,9048,6698,2.43
2025-10-03,STBC,2165,1799,2.5
2025-10-03,TTLS,5837,1684,2.48
2025-10-03,UNLC,5672,4382,-0.18
2025-10-06,ABJC,18932,1888,-2.02
2025-10-06,BICC,8960,7933,-1.42
2025-10-06,BNBC,9244,4188,2.09
2025-10-06,BOAB,14207,7867,0.18
2025-10-06,BOABF,12298,5198,-2.56
2025-10-06,BOAC,15698,6535,2.22
2025-10-06,BOAM,19135,2628,-2.79
2025-10-06,BOAN,2052,8387,-0.2
2025-10-06,BOAS,7334,8860,1.12
2025-10-06,BOAG,3415,6868,0.32
2025-10-06,CABC,12369,6274,-1.3
2025-10-06,CBIBF,12434,617,-0.93
2025-10-06,CFAC,19520,4503,-0.33
2025-10-06,CIEC,10027,5653,-1.52
2025-10-06,ECOC,12559,7767,-2.82
2025-10-06,ETIT,19948,6982,0.46
2025-10-06,FTSC,18653,4897,2.94
2025-10-06,LIBC,5842,5616,-2.14
2025-10-06,NEIC,7590,1795,2.18
2025-10-06,NSBC,18772,625,-2.52
2025-10-06,NSIAS,9716,8056,-0.47
2025-10-06,NSIAC,10767,9714,2.6
2025-10-06,NTLC,4883,8066,1.73
2025-10-06,ONTBF,17294,9928,-2.31
2025-10-06,ORGT,18658,7081,-0.26
2025-10-06,PALC,8960,2567,-1.39
2025-10-06,PRSC,18990,7323,-2.27
2025-10-06,PVBC,16636,2755,-2.47
2025-10-06,SAFC,13218,8435,-1.97
2025-10-06,SCRC,2258,6044,-1.21
2025-10-06,SDCC,13012,2798,-2.78
2025-10-06,SDSC,3532,1909,-0.56
2025-10-06,SEMC,6689,5409,-2.19
2025-10-06,SGBC,8070,4411,0.2
2025-10-06,SHEC,13875,1268,1.55
2025-10-06,SIBC,14970,6289,2.03
2025-10-06,SICC,18599,7240,2.49
2025-10-06,SICG,19800,2174,-2.23
2025-10-06,SITC,15579,7806,-0.92
2025-10-06,SLBC,18331,4400,-1.92
2025-10-06,SMBC,4658,6117,-0.7
2025-10-06,SNTS,16730,1501,0.17
2025-10-06,SOGC,6399,7402,1.1
2025-10-06,STAC,9202,3176,1.24
2025-10-06,STBC,12891,4820,2.49
2025-10-06,TTLS,7375,6562,0.85
2025-10-06,UNLC,10828,2905,1.54
2025-10-07,ABJC,13452,3803,0.07
2025-10-07,BICC,7157,3465,-2.39
2025-10-07,BNBC,16078,8475,-0.4
2025-10-07,BOAB,9212,7492,1.17
2025-10-07,BOABF,6918,866,2.62
2025-10-07,BOAC,3749,7952,-0.06
2025-10-07,BOAM,7626,5389,2.52
2025-10-07,BOAN,9919,9621,1.81
2025-10-07,BOAS,7321,5928,-1.76
2025-10-07,BOAG,8904,5269,1.57
2025-10-07,CABC,5093,9807,1.98
2025-10-07,CBIBF,5275,1808,-2.89
2025-10-07,CFAC,8212,734,-0.79
2025-10-07,CIEC,2862,2044,1.08
2025-10-07,ECOC,4718,6096,-2.46
2025-10-07,ETIT,6636,6654,1.51
2025-10-07,FTSC,19528,8050,2.94
2025-10-07,LIBC,13539,3207,-1.69
2025-10-07,NEIC,9094,6228,1.69
2025-10-07,NSBC,11753,2619,-2.05
2025-10-07,NSIAS,4512,8007,1.44
2025-10-07,NSIAC,17310,3714,-2.96
2025-10-07,NTLC,8285,6311,-1.75
2025-10-07,ONTBF,10874,7107,-1.96
2025-10-07,ORGT,15079,6716,0.96
2025-10-07,PALC,17167,9368,-2.58
2025-10-07,PRSC,17119,8800,-0.08
2025-10-07,PVBC,3866,3006,1.09
2025-10-07,SAFC,18945,5608,-0.24
2025-10-07,SCRC,13612,9004,-0.35
2025-10-07,SDCC,6919,6581,2.44
2025-10-07,SDSC,2368,7281,2.79
2025-10-07,SEMC,4776,9734,0.81
2025-10-07,SGBC,17267,861,-0.61
2025-10-07,SHEC,8228,835,-0.53
2025-10-07,SIBC,10645,1053,2.91
2025-10-07,SICC,18297,4497,-2.94
2025-10-07,SICG,3700,8964,2.63
2025-10-07,SITC,9748,1354,-2.49
2025-10-07,SLBC,5863,5391,-1.85
2025-10-07,SMBC,16226,4991,2.77
2025-10-07,SNTS,7996,4096,0.44
2025-10-07,SOGC,9835,4422,-0.67
2025-10-07,STAC,11293,1762,-2.64
2025-10-07,STBC,19019,3234,1.22
2025-10-07,TTLS,10657,8659,1.46
2025-10-07,UNLC,4291,2907,-2.34
2025-10-08,ABJC,3602,4854,1.26
2025-10-08,BICC,8267,1778,1.03
2025-10-08,BNBC,18313,5150,2.03
2025-10-08,BOAB,8417,6298,1.09
2025-10-08,BOABF,5250,4593,1.64
2025-10-08,BOAC,9098,5731,0.17
2025-10-08,BOAM,18766,1902,0.52
2025-10-08,BOAN,8070,4940,-0.01
2025-10-08,BOAS,8137,5132,1.56
2025-10-08,BOAG,16894,1895,2.7
2025-10-08,CABC,18296,9732,0.92
2025-10-08,CBIBF,19357,2693,-1.6
2025-10-08,CFAC,16497,5875,1.47
2025-10-08,CIEC,6717,6511,1.4
2025-10-08,ECOC,7481,1899,1.89
2025-10-08,ETIT,15166,6899,-2.3
2025-10-08,FTSC,8445,1325,-1.42
2025-10-08,LIBC,13166,9979,-2.14
2025-10-08,NEIC,9991,2780,-2.08
2025-10-08,NSBC,19356,9047,-2.42
2025-10-08,NSIAS,11673,3746,-2.34
2025-10-08,NSIAC,3079,3843,0.09
2025-10-08,NTLC,9557,4129,2.76
2025-10-08,ONTBF,6916,9524,-0.94
2025-10-08,ORGT,15223,7693,1.95
2025-10-08,PALC,4584,1138,-0.38
2025-10-08,PRSC,13931,4283,-1.17
2025-10-08,PVBC,4026,2247,-0.54
2025-10-08,SAFC,7597,807,-1.91
2025-10-08,SCRC,18230,8939,0.24
2025-10-08,SDCC,15008,1259,2.66
2025-10-08,SDSC,14563,7246,-1.34
2025-10-08,SEMC,17758,7227,1.29
2025-10-08,SGBC,10527,1707,1.81
2025-10-08,SHEC,10013,8844,-1.27
2025-10-08,SIBC,15822,4199,-0.5
2025-10-08,SICC,14957,8944,1.57
2025-10-08,SICG,10057,3564,0.61
2025-10-08,SITC,12339,6674,-2.81
2025-10-08,SLBC,18569,4732,-0.89
2025-10-08,SMBC,18140,7704,-0.29
2025-10-08,SNTS,10658,4323,-0.41
2025-10-08,SOGC,9884,7642,0.22
2025-10-08,STAC,13317,3909,1.5
2025-10-08,STBC,17863,3616,1.06
2025-10-08,TTLS,19532,9106,2.7
2025-10-08,UNLC,5083,8597,-1.97
2025-10-09,ABJC,14893,3751,2.58
2025-10-09,BICC,2295,2216,-0.7
2025-10-09,BNBC,15177,8118,-1.3
2025-10-09,BOAB,11862,3752,-1.59
2025-10-09,BOABF,11203,9271,-1.77
2025-10-09,BOAC,18849,6166,-2.56
2025-10-09,BOAM,2717,9059,2.26
2025-10-09,BOAN,18153,4198,-2.59
2025-10-09,BOAS,18195,5501,-1.39
2025-10-09,BOAG,9279,8168,0.84
2025-10-09,CABC,15343,4536,2.42
2025-10-09,CBIBF,16140,1683,-0.9
2025-10-09,CFAC,12245,8445,1.67
2025-10-09,CIEC,13101,5304,1.89
2025-10-09,ECOC,18259,5123,-2.9
2025-10-09,ETIT,18809,1338,-1.59
2025-10-09,FTSC,2228,8857,-2.93
2025-10-09,LIBC,17330,1462,-2.38
2025-10-09,NEIC,5140,4287,-1.36
2025-10-09,NSBC,15775,6200,-2.24
2025-10-09,NSIAS,11712,2462,-2.16
2025-10-09,NSIAC,16016,9636,0.51
2025-10-09,NTLC,16228,4157,0.84
2025-10-09,ONTBF,13403,8896,-0.7
2025-10-09,ORGT,9902,8858,-2.75
2025-10-09,PALC,7221,8639,-2.88
2025-10-09,PRSC,14739,7955,-1.82
2025-10-09,PVBC,9035,3177,-0.84
2025-10-09,SAFC,16665,726,-1.35
2025-10-09,SCRC,2669,2831,-0.12
2025-10-09,SDCC,17974,3662,0.72
2025-10-09,SDSC,9080,8765,-2.48
2025-10-09,SEMC,12389,4836,0.14
2025-10-09,SGBC,9397,3303,0.22
2025-10-09,SHEC,2205,5705,2.57
2025-10-09,SIBC,14742,8095,0.5
2025-10-09,SICC,17183,6100,-2.34
2025-10-09,SICG,15976,7641,2.69
2025-10-09,SITC,10495,2386,1.88
2025-10-09,SLBC,2239,4844,1.89
2025-10-09,SMBC,4394,6630,1.48
2025-10-09,SNTS,5972,7085,2.05
2025-10-09,SOGC,2415,9414,0.01
2025-10-09,STAC,5318,5087,-0.93
2025-10-09,STBC,15827,7281,-0.98
2025-10-09,TTLS,17177,7101,-2.33
2025-10-09,UNLC,14791,8943,0.49
2025-10-10,ABJC,3828,9651,-2.98
2025-10-10,BICC,14737,7829,-0.6
2025-10-10,BNBC,11543,5674,-0.79
2025-10-10,BOAB,7049,4273,2.48
2025-10-10,BOABF,10793,7812,1.23
2025-10-10,BOAC,15965,6510,0.69
2025-10-10,BOAM,18360,6926,1.12
2025-10-10,BOAN,16463,9404,-2.65
2025-10-10,BOAS,15823,8609,1.95
2025-10-10,BOAG,15857,4055,1.34
2025-10-10,CABC,7187,3676,-2.08
2025-10-10,CBIBF,11574,4245,2.3
2025-10-10,CFAC,18171,6175,0.89
2025-10-10,CIEC,18416,4177,-2.55
2025-10-10,ECOC,6452,7626,2.36
2025-10-10,ETIT,10313,5149,-0.51
2025-10-10,FTSC,4986,4629,-2.87
2025-10-10,LIBC,8363,5969,2.84
2025-10-10,NEIC,2285,6831,1.05
2025-10-10,NSBC,19155,3334,2.83
2025-10-10,NSIAS,9485,3597,-1.8
2025-10-10,NSIAC,7249,6084,2.04
2025-10-10,NTLC,7283,1056,-0.36
2025-10-10,ONTBF,15502,3216,-2.89
2025-10-10,ORGT,5679,6007,-2.72
2025-10-10,PALC,7524,6750,-0.01
2025-10-10,PRSC,7659,7156,1.68
2025-10-10,PVBC,18021,2752,-2.59
2025-10-10,SAFC,13641,4059,0.66
2025-10-10,SCRC,8942,2337,2.65
2025-10-10,SDCC,7868,4589,1.79
2025-10-10,SDSC,5383,6508,-2.53
2025-10-10,SEMC,16524,4934,-0.51
2025-10-10,SGBC,10600,2784,0.57
2025-10-10,SHEC,8699,2942,-2.25
2025-10-10,SIBC,8442,1082,-1.72
2025-10-10,SICC,19504,1674,1.65
2025-10-10,SICG,10997,769,-0.97
2025-10-10,SITC,17702,1033,1.51
2025-10-10,SLBC,5266,7150,1.78
2025-10-10,SMBC,19939,6770,2.45
2025-10-10,SNTS,2281,7740,1.07
2025-10-10,SOGC,17176,1683,0.69
2025-10-10,STAC,2316,7792,-2.24
2025-10-10,STBC,7874,6166,1.43
2025-10-10,TTLS,17857,3790,-0.05
2025-10-10,UNLC,7263,2464,0.44
2025-10-13,ABJC,8247,3720,1.46
2025-10-13,BICC,9816,3734,0.32
2025-10-13,BNBC,5555,7495,2.25
2025-10-13,BOAB,9166,8852,2.68
2025-10-13,BOABF,13703,2605,1.82
2025-10-13,BOAC,17902,2401,0.15
2025-10-13,BOAM,8031,6952,-1.27
2025-10-13,BOAN,9701,9274,1.49
2025-10-13,BOAS,12278,6487,0.47
2025-10-13,BOAG,4503,9240,-1.14
2025-10-13,CABC,18311,7098,1.13
2025-10-13,CBIBF,15664,3109,-2.81
2025-10-13,CFAC,12989,1388,2.16
2025-10-13,CIEC,6036,1146,-0.96
2025-10-13,ECOC,9659,1851,-2.72
2025-10-13,ETIT,6184,4686,1.6
2025-10-13,FTSC,14895,8221,-1.1
2025-10-13,LIBC,2989,6621,1.11
2025-10-13,NEIC,12085,9109,-0.7
2025-10-13,NSBC,14430,4323,-1.01
2025-10-13,NSIAS,16464,8668,-1.71
2025-10-13,NSIAC,2478,1413,-1.25
2025-10-13,NTLC,15237,4180,2.42
2025-10-13,ONTBF,4117,8358,-2.57
2025-10-13,ORGT,8591,8286,1.06
2025-10-13,PALC,16855,9505,0.62
2025-10-13,PRSC,4303,8591,0.28
2025-10-13,PVBC,15781,4568,-0.83
2025-10-13,SAFC,13202,4992,1.8
2025-10-13,SCRC,12484,2089,0.87
2025-10-13,SDCC,15093,6999,0.02
2025-10-13,SDSC,17327,2453,-0.06
2025-10-13,SEMC,16085,501,-0.26
2025-10-13,SGBC,8560,993,-1.16
2025-10-13,SHEC,12058,3285,-1.84
2025-10-13,SIBC,3366,9141,0.56
2025-10-13,SICC,15817,5580,-1.38
2025-10-13,SICG,9451,4356,2.8
2025-10-13,SITC,6061,4535,-2.98
2025-10-13,SLBC,6976,8777,-0.8
2025-10-13,SMBC,19336,5738,2.42
2025-10-13,SNTS,4070,9325,2.72
2025-10-13,SOGC,14662,3824,-1.07
2025-10-13,STAC,4687,6877,-2.31
2025-10-13,STBC,17595,6292,-1.46
2025-10-13,TTLS,12310,8363,-1.14
2025-10-13,UNLC,11871,562,-2.05
2025-10-14,ABJC,6520,9850,-2.59
2025-10-14,BICC,13088,4534,-2.83
2025-10-14,BNBC,18542,6060,-2.11
2025-10-14,BOAB,13873,6494,1.9
2025-10-14,BOABF,3863,8928,-0.86
2025-10-14,BOAC,17172,9347,1.38
2025-10-14,BOAM,11947,8132,-0.76
2025-10-14,BOAN,18204,8065,0.49
2025-10-14,BOAS,17571,5331,0.02
2025-10-14,BOAG,12164,4248,-2.18
2025-10-14,CABC,2570,8589,-2.06
2025-10-14,CBIBF,6598,4517,-2.76
2025-10-14,CFAC,9080,1593,-0.85
2025-10-14,CIEC,11444,6456,1.97
2025-10-14,ECOC,7231,5300,-0.32
2025-10-14,ETIT,13013,7876,-0.53
2025-10-14,FTSC,3100,9970,-1.75
2025-10-14,LIBC,3414,3298,-0.84
2025-10-14,NEIC,16195,2935,-2.55
2025-10-14,NSBC,14639,8983,-2.45
2025-10-14,NSIAS,18520,4567,1.28
2025-10-14,NSIAC,3441,7067,-2.07
2025-10-14,NTLC,9527,8120,2.06
2025-10-14,ONTBF,4884,1699,1.99
2025-10-14,ORGT,7828,6607,-2.18
2025-10-14,PALC,2289,5600,2.34
2025-10-14,PRSC,9870,4164,-2.1
2025-10-14,PVBC,17146,9205,-1.18
2025-10-14,SAFC,16461,8281,-0.45
2025-10-14,SCRC,6227,2779,1.77
2025-10-14,SDCC,2687,6802,-2.13
2025-10-14,SDSC,18049,8412,-2.78
2025-10-14,SEMC,9399,7085,1.62
2025-10-14,SGBC,2722,4768,0.85
2025-10-14,SHEC,10502,7743,-0.17
2025-10-14,SIBC,19092,7703,-2.94
2025-10-14,SICC,10118,3430,-0.73
2025-10-14,SICG,10047,4469,-1.97
2025-10-14,SITC,11962,4263,-1.56
2025-10-14,SLBC,5475,6114,2.34
2025-10-14,SMBC,5584,4516,-1.3
2025-10-14,SNTS,7351,6444,2.16
2025-10-14,SOGC,2113,8520,0.05
2025-10-14,STAC,9127,1587,1.56
2025-10-14,STBC,2038,1333,-1.42
2025-10-14,TTLS,11842,5166,-0.8
2025-10-14,UNLC,18003,4067,0.48
2025-10-15,ABJC,12935,4193,2.53
2025-10-15,BICC,16375,8731,-0.85
2025-10-15,BNBC,7649,3079,-0.32
2025-10-15,BOAB,11116,7925,-2.95
2025-10-15,BOABF,7171,7064,-2.77
2025-10-15,BOAC,8316,1455,0.9
2025-10-15,BOAM,3347,6449,2.6
2025-10-15,BOAN,9175,7785,0.86
2025-10-15,BOAS,5082,753,-2.16
2025-10-15,BOAG,6994,9099,-2.09
2025-10-15,CABC,4325,9805,-1.01
2025-10-15,CBIBF,8786,1750,0.87
2025-10-15,CFAC,15177,3370,2.53
2025-10-15,CIEC,12810,4822,-0.83
2025-10-15,ECOC,19432,6129,0.18
2025-10-15,ETIT,18812,7993,0.77
2025-10-15,FTSC,6598,7345,-2.48
2025-10-15,LIBC,15049,5870,-0.85
2025-10-15,NEIC,13374,3120,-2.11
2025-10-15,NSBC,5649,1157,-2.88
2025-10-15,NSIAS,17888,3212,2.17
2025-10-15,NSIAC,9773,2658,2.2
2025-10-15,NTLC,15501,4052,0.73
2025-10-15,ONTBF,13510,7994,1.3
2025-10-15,ORGT,13113,2326,2.43
2025-10-15,PALC,2716,814,0.18
2025-10-15,PRSC,9236,3317,0.06
2025-10-15,PVBC,2933,739,-1.59
2025-10-15,SAFC,19716,4789,-1.45
2025-10-15,SCRC,18689,3119,-1.35
2025-10-15,SDCC,14540,2058,-2.09
2025-10-15,SDSC,4674,6244,-2.24
2025-10-15,SEMC,8520,6047,2.68
2025-10-15,SGBC,11366,2898,-2.86
2025-10-15,SHEC,4745,5710,0.95
2025-10-15,SIBC,12806,5242,1.22
2025-10-15,SICC,10419,1830,-0.26
2025-10-15,SICG,16363,1337,-0.92
2025-10-15,SITC,18733,6477,0.13
2025-10-15,SLBC,10348,3143,-2.7
2025-10-15,SMBC,8821,4345,2.62
2025-10-15,SNTS,11793,1797,-2.29
2025-10-15,SOGC,6947,6079,-2.26
2025-10-15,STAC,3779,7117,2.34
2025-10-15,STBC,14694,8437,-2.58
2025-10-15,TTLS,16644,543,-2.79
2025-10-15,UNLC,6447,2008,2.54
2025-10-16,ABJC,13510,6451,-1.66
2025-10-16,BICC,18362,710,0.04
2025-10-16,BNBC,7022,8272,-0.28
2025-10-16,BOAB,2700,8407,1.25
2025-10-16,BOABF,10404,8068,2.59
2025-10-16,BOAC,6791,5904,-2.46
2025-10-16,BOAM,16484,8220,-0.6
2025-10-16,BOAN,4715,2507,-0.22
2025-10-16,BOAS,4224,9574,-1.23
2025-10-16,BOAG,13545,4930,2.92
2025-10-16,CABC,6593,4651,1.37
2025-10-16,CBIBF,10753,4075,2.06
2025-10-16,CFAC,12357,6724,-2.49
2025-10-16,CIEC,14610,6481,2.44
2025-10-16,ECOC,5523,6777,0.73
2025-10-16,ETIT,16217,7418,0.8
2025-10-16,FTSC,14987,3793,2.31
2025-10-16,LIBC,5407,2349,1.69
2025-10-16,NEIC,3906,1450,0.65
2025-10-16,NSBC,13214,8472,-2.92
2025-10-16,NSIAS,10330,5791,0.41
2025-10-16,NSIAC,11725,8388,-0.11
2025-10-16,NTLC,2405,8720,0.46
2025-10-16,ONTBF,2886,9422,2.74
2025-10-16,ORGT,8604,4796,0.74
2025-10-16,PALC,5832,3415,-2.31
2025-10-16,PRSC,11644,6781,0.03
2025-10-16,PVBC,17026,4065,0.54
2025-10-16,SAFC,7550,4638,2.08
2025-10-16,SCRC,3901,7629,-2.7
2025-10-16,SDCC,5695,6027,-0.14
2025-10-16,SDSC,17267,2689,-0.33
2025-10-16,SEMC,7164,4061,-1.78
2025-10-16,SGBC,5347,9503,2.27
2025-10-16,SHEC,16070,7077,1.71
2025-10-16,SIBC,4838,6166,0.65
2025-10-16,SICC,14122,4531,-1.75
2025-10-16,SICG,15004,9996,2.73
2025-10-16,SITC,3658,8319,-1.91
2025-10-16,SLBC,4409,7719,1.78
2025-10-16,SMBC,10741,2435,0.54
2025-10-16,SNTS,2988,7741,-1.72
2025-10-16,SOGC,12891,2806,1.48
2025-10-16,STAC,19429,5904,-1.44
2025-10-16,STBC,17785,895,1.83
2025-10-16,TTLS,8138,6546,2.05
2025-10-16,UNLC,17939,9281,0.89
2025-10-17,ABJC,12469,6282,0.31
2025-10-17,BICC,3013,2335,0.48
2025-10-17,BNBC,12527,2602,0.34
2025-10-17,BOAB,12928,4681,-1.37
2025-10-17,BOABF,9360,5524,1.98
2025-10-17,BOAC,15765,4141,1.25
2025-10-17,BOAM,16145,1646,-0.87
2025-10-17,BOAN,13109,1267,2.86
2025-10-17,BOAS,12220,5074,2.14
2025-10-17,BOAG,5802,9682,-3.0
2025-10-17,CABC,18972,1752,1.44
2025-10-17,CBIBF,15378,5804,1.91
2025-10-17,CFAC,4947,739,-0.72
2025-10-17,CIEC,15740,9034,2.05
2025-10-17,ECOC,15472,3119,0.87
2025-10-17,ETIT,19912,3202,0.99
2025-10-17,FTSC,3756,5378,-1.93
2025-10-17,LIBC,16519,6025,-0.67
2025-10-17,NEIC,5002,771,-2.56
2025-10-17,NSBC,15853,6812,-0.07
2025-10-17,NSIAS,5228,4138,-1.97
2025-10-17,NSIAC,10410,9799,2.89
2025-10-17,NTLC,15729,5128,2.25
2025-10-17,ONTBF,6775,8315,-1.08
2025-10-17,ORGT,19714,5130,-0.61
2025-10-17,PALC,7187,631,1.12
2025-10-17,PRSC,7799,2320,-0.94
2025-10-17,PVBC,9594,4347,1.59
2025-10-17,SAFC,9808,9659,0.39
2025-10-17,SCRC,14941,5919,-0.63
2025-10-17,SDCC,6677,2050,-0.12
2025-10-17,SDSC,12766,6546,0.23
2025-10-17,SEMC,16423,7308,-0.15
2025-10-17,SGBC,7767,7064,-1.52
2025-10-17,SHEC,19745,808,0.19
2025-10-17,SIBC,14087,3523,1.29
2025-10-17,SICC,9194,7088,-0.16
2025-10-17,SICG,15576,2848,0.24
2025-10-17,SITC,16074,2117,-1.35
2025-10-17,SLBC,3518,9655,-2.05
2025-10-17,SMBC,13091,3269,1.04
2025-10-17,SNTS,12493,2847,-0.41
2025-10-17,SOGC,11311,7920,2.07
2025-10-17,STAC,13295,8712,0.66
2025-10-17,STBC,8728,8799,1.05
2025-10-17,TTLS,4474,3978,2.08
2025-10-17,UNLC,5434,6437,-0.01
2025-10-20,ABJC,18344,7261,1.7
2025-10-20,BICC,13599,3634,2.35
2025-10-20,BNBC,9272,7624,0.06
2025-10-20,BOAB,16863,4357,-1.77
2025-10-20,BOABF,18316,3040,2.14
2025-10-20,BOAC,3245,2737,-0.55
2025-10-20,BOAM,8586,4827,-2.82
2025-10-20,BOAN,11487,677,0.77
2025-10-20,BOAS,18409,2878,-2.92
2025-10-20,BOAG,8952,5772,-1.5
2025-10-20,CABC,13798,8766,2.26
2025-10-20,CBIBF,7734,4140,-2.84
2025-10-20,CFAC,18341,6012,1.13
2025-10-20,CIEC,19861,2878,0.36
2025-10-20,ECOC,3558,2704,-2.75
2025-10-20,ETIT,9772,8930,1.24
2025-10-20,FTSC,7769,1963,-2.57
2025-10-20,LIBC,17860,9370,0.01
2025-10-20,NEIC,10821,1701,1.04
2025-10-20,NSBC,9735,2163,-2.46
2025-10-20,NSIAS,15121,8345,-0.28
2025-10-20,NSIAC,14744,7181,-0.19
2025-10-20,NTLC,8169,9743,-2.84
2025-10-20,ONTBF,13210,8033,1.28
2025-10-20,ORGT,19820,3005,-2.02
2025-10-20,PALC,10399,1646,-2.27
2025-10-20,PRSC,11361,1848,-1.49
2025-10-20,PVBC,3280,7372,2.14
2025-10-20,SAFC,13220,9002,2.19
2025-10-20,SCRC,5387,6550,-0.25
2025-10-20,SDCC,10004,4930,-0.28
2025-10-20,SDSC,15385,8906,0.45
2025-10-20,SEMC,19302,9886,2.73
2025-10-20,SGBC,15352,8339,0.16
2025-10-20,SHEC,12245,9976,0.17
2025-10-20,SIBC,18538,3220,0.63
2025-10-20,SICC,8558,9910,-2.64
2025-10-20,SICG,3199,8861,-0.81
2025-10-20,SITC,3594,9387,1.13
2025-10-20,SLBC,14551,995,-2.27
2025-10-20,SMBC,4831,1360,2.13
2025-10-20,SNTS,19191,7203,-0.17
2025-10-20,SOGC,15731,5850,-0.94
2025-10-20,STAC,5892,9735,1.89
2025-10-20,STBC,11659,2520,0.2
2025-10-20,TTLS,13904,3022,-1.77
2025-10-20,UNLC,18906,1796,-2.14
2025-10-21,ABJC,19331,8044,0.95
2025-10-21,BICC,17135,1110,1.17
2025-10-21,BNBC,6924,1646,-2.46
2025-10-21,BOAB,13245,6305,-1.32
2025-10-21,BOABF,16377,4591,0.93
2025-10-21,BOAC,7328,8511,-1.45
2025-10-21,BOAM,11292,2458,0.32
2025-10-21,BOAN,13115,3932,-0.19
2025-10-21,BOAS,16334,825,-1.07
2025-10-21,BOAG,11203,5829,-2.69
2025-10-21,CABC,18814,8149,-0.77
2025-10-21,CBIBF,19864,3223,-1.66
2025-10-21,CFAC,10235,3450,-1.9
2025-10-21,CIEC,6717,9954,-0.56
2025-10-21,ECOC,18542,8906,-2.28
2025-10-21,ETIT,10631,1155,-0.54
2025-10-21,FTSC,14605,5791,0.59
2025-10-21,LIBC,19359,5404,0.33
2025-10-21,NEIC,2441,1061,0.65
2025-10-21,NSBC,11552,8537,-1.96
2025-10-21,NSIAS,16451,5877,0.47
2025-10-21,NSIAC,3881,6649,-1.09
2025-10-21,NTLC,13138,7079,0.04
2025-10-21,ONTBF,4051,8621,-2.35
